Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDA37,7.809999942779541,Regular,0.05533875524997711,Canned,123.10459899902344,OUT045,2002,Small,Tier 2,Supermarket Type1,1028.7481689453125
FDA37,7.809999942779541,Regular,0.055226754397153854,Canned,123.10459899902344,OUT046,1997,Small,Tier1,Supermarket Type1,871.5322265625
FDL50,12.149999618530273,Regular,0.04231307655572891,Canned,123.20459747314453,OUT046,1997,Small,Tier1,Supermarket Type1,1616.6907958984375
FDT25,7.5,Low Fat,0.05074137821793556,Canned,123.20719909667969,OUT035,2004,Small,Tier 2,Supermarket Type1,1837.6080322265625
FDT25,,LF,0.08885841071605682,Canned,123.30719757080078,OUT019,1985,Small,Tier1,Grocery Store,1387.681884765625
FDT25,7.5,Low Fat,0.050708744674921036,Canned,123.4072036743164,OUT013,1987,High,Tier 3,Supermarket Type1,3185.187255859375
FDL50,12.149999618530273,Regular,0.04255241900682449,Canned,123.50460052490234,OUT017,2007,Medium,Tier 2,Supermarket Type1,1743.064453125
FDT25,,Low Fat,0.05050521343946457,Canned,123.70719909667969,OUT027,1985,Medium,Tier 3,Supermarket Type3,2449.394775390625
FDA37,7.809999942779541,Regular,0.0553126186132431,Canned,124.70459747314453,OUT049,1999,Medium,Tier1,Supermarket Type1,1032.3795166015625
FDL50,12.149999618530273,Regular,0.042485445737838745,Canned,125.00460052490234,OUT018,2009,Medium,Tier 3,Supermarket Type2,1743.064453125
FDA37,7.809999942779541,Regular,0.05518079549074173,Canned,125.20459747314453,OUT013,1987,High,Tier 3,Supermarket Type1,1075.6326904296875
FDL50,12.149999618530273,Regular,0.04237886518239975,Canned,125.40460205078125,OUT049,1999,Medium,Tier1,Supermarket Type1,1867.5689697265625
FDA37,7.809999942779541,Regular,0.055216312408447266,Canned,125.50460052490234,OUT035,2004,Small,Tier 2,Supermarket Type1,3237.11962890625
FDA37,,Regular,0.054959315806627274,Canned,125.50460052490234,OUT027,1985,Medium,Tier 3,Supermarket Type3,2283.591064453125
FDL50,,Regular,0.04210817441344261,Canned,125.50460052490234,OUT027,1985,Medium,Tier 3,Supermarket Type3,2980.528076171875
FDA37,7.809999942779541,Regular,0.05553913861513138,Canned,125.80460357666016,OUT017,2007,Medium,Tier 2,Supermarket Type1,1031.66064453125
FDL50,12.149999618530273,Regular,0.04239888861775398,Canned,126.10459899902344,OUT045,2002,Small,Tier 2,Supermarket Type1,1670.0662841796875
FDL50,12.149999618530273,Regular,0.04227786883711815,Canned,126.50460052490234,OUT013,1987,High,Tier 3,Supermarket Type1,373.5137939453125
FDA37,,Regular,0.09669491648674011,Canned,126.50460052490234,OUT019,1985,Small,Tier1,Grocery Store,1308.285888671875
FDC38,15.699999809265137,Low Fat,0.12247080355882645,Canned,131.79420471191406,OUT035,2004,Small,Tier 2,Supermarket Type1,1987.4129638671875
FDC38,15.699999809265137,Low Fat,0.12268441170454025,Canned,132.29420471191406,OUT049,1999,Medium,Tier1,Supermarket Type1,2252.4013671875
FDC38,,Low Fat,0.1219007819890976,Canned,132.89419555664062,OUT027,1985,Medium,Tier 3,Supermarket Type3,1090.183349609375
FDC38,15.699999809265137,Low Fat,0.12239202857017517,Canned,133.19419860839844,OUT013,1987,High,Tier 3,Supermarket Type1,2782.378173828125
FDC38,15.699999809265137,Low Fat,0.12299295514822006,Canned,133.39419555664062,OUT018,2009,Medium,Tier 3,Supermarket Type2,2261.83203125
FDC38,15.699999809265137,Low Fat,0.12318684160709381,Canned,133.5941925048828,OUT017,2007,Medium,Tier 2,Supermarket Type1,2244.2490234375
FDC38,15.699999809265137,Low Fat,0.12249396741390228,Canned,133.99420166015625,OUT046,1997,Small,Tier1,Supermarket Type1,2293.042724609375
FDC38,15.699999809265137,Low Fat,0.12274239212274551,Canned,134.29420471191406,OUT045,2002,Small,Tier 2,Supermarket Type1,1192.44775390625
FDH14,17.100000381469727,Regular,0.04707332327961922,Canned,138.68380737304688,OUT017,2007,Medium,Tier 2,Supermarket Type1,2950.159912109375
FDH14,17.100000381469727,Regular,0.04699923098087311,Canned,138.68380737304688,OUT018,2009,Medium,Tier 3,Supermarket Type2,2561.21240234375
FDI14,,Low Fat,0.08924350142478943,Canned,139.24960327148438,OUT027,1985,Medium,Tier 3,Supermarket Type3,1976.0943603515625
FDH14,17.100000381469727,Regular,0.04679970070719719,Canned,139.58380126953125,OUT035,2004,Small,Tier 2,Supermarket Type1,2625.5712890625
FDI14,14.100000381469727,LF,0.08967777341604233,Canned,139.84959411621094,OUT046,1997,Small,Tier1,Supermarket Type1,1693.795166015625
FDI14,14.100000381469727,Low Fat,0.08966081589460373,Canned,140.0496063232422,OUT035,2004,Small,Tier 2,Supermarket Type1,1411.4959716796875
FDI14,14.100000381469727,Low Fat,0.0900430828332901,Canned,140.14959716796875,OUT018,2009,Medium,Tier 3,Supermarket Type2,846.8975830078125
FDH26,19.25,Regular,0.03469317406415939,Canned,140.14959716796875,OUT035,2004,Small,Tier 2,Supermarket Type1,1552.6456298828125
FDH26,,Regular,0.06075476109981537,Canned,140.14959716796875,OUT019,1985,Small,Tier1,Grocery Store,2306.80859375
FDI14,14.100000381469727,Low Fat,0.0901850238442421,Canned,140.24960327148438,OUT017,2007,Medium,Tier 2,Supermarket Type1,2681.84228515625
FDI14,14.100000381469727,Low Fat,0.08985964208841324,Canned,140.24960327148438,OUT045,2002,Small,Tier 2,Supermarket Type1,1693.795166015625
FDH26,19.25,Regular,0.034896012395620346,Canned,141.0496063232422,OUT017,2007,Medium,Tier 2,Supermarket Type1,2850.965087890625
FDH26,19.25,reg,0.03484109044075012,Canned,141.14959716796875,OUT018,2009,Medium,Tier 3,Supermarket Type2,282.2991943359375
FDH14,17.100000381469727,Regular,0.04676960036158562,Canned,141.18380737304688,OUT013,1987,High,Tier 3,Supermarket Type1,2247.74072265625
FDY37,17.0,Regular,0.026563851162791252,Canned,141.2469940185547,OUT035,2004,Small,Tier 2,Supermarket Type1,3292.381103515625
FDH14,17.100000381469727,Regular,0.04688132926821709,Canned,141.38380432128906,OUT049,1999,Medium,Tier1,Supermarket Type1,1685.8055419921875
FDH14,17.100000381469727,Regular,0.046808551996946335,Canned,141.48379516601562,OUT046,1997,Small,Tier1,Supermarket Type1,1404.8380126953125
FDY37,17.0,Regular,0.026610182598233223,Canned,141.5469970703125,OUT049,1999,Medium,Tier1,Supermarket Type1,2574.739990234375
FDH26,19.25,Regular,0.03475368767976761,Canned,141.5496063232422,OUT049,1999,Medium,Tier1,Supermarket Type1,1976.0943603515625
FDH26,19.25,Regular,0.03469973802566528,Canned,141.74960327148438,OUT046,1997,Small,Tier1,Supermarket Type1,4093.33837890625
FDH26,19.25,Regular,0.034670859575271606,Canned,141.84959411621094,OUT013,1987,High,Tier 3,Supermarket Type1,2399.543212890625
FDH14,17.100000381469727,Regular,0.07834792137145996,Canned,141.88380432128906,OUT010,1998,Medium,Tier 3,Grocery Store,280.96759033203125
FDH26,19.25,Regular,0.03477010875940323,Canned,141.94960021972656,OUT045,2002,Small,Tier 2,Supermarket Type1,988.0471801757812
FDY37,17.0,Regular,0.02671915851533413,Canned,142.0469970703125,OUT017,2007,Medium,Tier 2,Supermarket Type1,2559.68701171875
FDY37,17.0,Regular,0.026677105575799942,Canned,142.0469970703125,OUT018,2009,Medium,Tier 3,Supermarket Type2,2607.98291015625
FDY37,17.0,Regular,0.026568874716758728,Canned,142.0469970703125,OUT046,1997,Small,Tier1,Supermarket Type1,3149.23388671875
FDH14,17.100000381469727,Regular,0.04690348356962204,Canned,142.08380126953125,OUT045,2002,Small,Tier 2,Supermarket Type1,2528.70849609375
FDH14,,Regular,0.08195573836565018,Canned,142.08380126953125,OUT019,1985,Small,Tier1,Grocery Store,280.96759033203125
FDY37,17.0,Regular,0.026546765118837357,Canned,142.14700317382812,OUT013,1987,High,Tier 3,Supermarket Type1,2147.205078125
FDH14,,Regular,0.04658187925815582,Canned,142.18380737304688,OUT027,1985,Medium,Tier 3,Supermarket Type3,3052.34130859375
FDH26,,Regular,0.03453170135617256,Canned,142.24960327148438,OUT027,1985,Medium,Tier 3,Supermarket Type3,2399.543212890625
FDI14,14.100000381469727,Low Fat,0.08960314840078354,Canned,142.34959411621094,OUT013,1987,High,Tier 3,Supermarket Type1,2207.84228515625
FDI14,14.100000381469727,Low Fat,0.08981719613075256,Canned,142.74960327148438,OUT049,1999,Medium,Tier1,Supermarket Type1,3528.739990234375
FDE26,9.300000190734863,Low Fat,0.14897741377353668,Canned,143.07859802246094,OUT010,1998,Medium,Tier 3,Grocery Store,288.95721435546875
FDE26,,Low Fat,0.15583761036396027,Canned,143.07859802246094,OUT019,1985,Small,Tier1,Grocery Store,918.126220703125
FDE26,9.300000190734863,Low Fat,0.08893170207738876,Canned,143.37860107421875,OUT013,1987,High,Tier 3,Supermarket Type1,3034.050537109375
FDY37,17.0,Regular,0.04447085037827492,Canned,143.64700317382812,OUT010,1998,Medium,Tier 3,Grocery Store,2637.35888671875
FDY37,,Regular,0.02644021436572075,Canned,143.64700317382812,OUT027,1985,Medium,Tier 3,Supermarket Type3,2862.93994140625
FDE26,9.300000190734863,Low Fat,0.08936834335327148,Canned,143.87860107421875,OUT018,2009,Medium,Tier 3,Supermarket Type2,1431.7359619140625
FDE26,9.300000190734863,Low Fat,0.08900576829910278,Canned,143.97860717773438,OUT046,1997,Small,Tier1,Supermarket Type1,2745.093505859375
FDE26,9.300000190734863,Low Fat,0.08898893743753433,Canned,144.07859802246094,OUT035,2004,Small,Tier 2,Supermarket Type1,1447.12548828125
FDY37,17.0,Regular,0.02662275731563568,Canned,144.2469940185547,OUT045,2002,Small,Tier 2,Supermarket Type1,3149.23388671875
FDE26,9.300000190734863,Low Fat,0.08914414793252945,Canned,144.97860717773438,OUT049,1999,Medium,Tier1,Supermarket Type1,1011.3502197265625
FDE26,9.300000190734863,Low Fat,0.08918627351522446,Canned,145.37860107421875,OUT045,2002,Small,Tier 2,Supermarket Type1,2745.093505859375
FDE26,,Low Fat,0.08857475221157074,Canned,145.47860717773438,OUT027,1985,Medium,Tier 3,Supermarket Type3,1642.4385986328125
FDU13,8.354999542236328,Low Fat,0.0,Canned,145.6417999267578,OUT013,1987,High,Tier 3,Supermarket Type1,3384.261474609375
FDE26,9.300000190734863,Low Fat,0.08950921893119812,Canned,145.77859497070312,OUT017,2007,Medium,Tier 2,Supermarket Type1,1423.528076171875
FDJ02,17.200000762939453,Regular,0.025162022560834885,Canned,145.94180297851562,OUT035,2004,Small,Tier 2,Supermarket Type1,1765.70166015625
FDU13,,low fat,0.3283909559249878,Canned,146.0417938232422,OUT019,1985,Small,Tier1,Grocery Store,588.5671997070312
FDJ02,,Regular,0.025044910609722137,Canned,146.1417999267578,OUT027,1985,Medium,Tier 3,Supermarket Type3,5835.189453125
FDU13,8.354999542236328,Low Fat,0.18752317130565643,Canned,146.24180603027344,OUT035,2004,Small,Tier 2,Supermarket Type1,4414.25390625
FDU13,8.354999542236328,Low Fat,0.18861953914165497,Canned,146.44180297851562,OUT017,2007,Medium,Tier 2,Supermarket Type1,3089.977783203125
FDU13,8.354999542236328,Low Fat,0.31393468379974365,Canned,146.5417938232422,OUT010,1998,Medium,Tier 3,Grocery Store,1297.818115234375
FDU13,8.354999542236328,Low Fat,0.1878502368927002,Canned,146.5417938232422,OUT049,1999,Medium,Tier1,Supermarket Type1,2501.41064453125
FDJ02,17.200000762939453,Regular,0.025145838037133217,Canned,146.6417999267578,OUT013,1987,High,Tier 3,Supermarket Type1,2648.350830078125
FDU13,8.354999542236328,Low Fat,0.18793900310993195,Canned,146.94180297851562,OUT045,2002,Small,Tier 2,Supermarket Type1,1029.9925537109375
FDJ02,17.200000762939453,Regular,0.025269299745559692,Canned,146.94180297851562,OUT018,2009,Medium,Tier 3,Supermarket Type2,2679.04296875
FDJ02,17.200000762939453,Regular,0.025309134274721146,Canned,147.0417938232422,OUT017,2007,Medium,Tier 2,Supermarket Type1,2354.268798828125
FDJ02,17.200000762939453,Regular,0.0,Canned,147.0417938232422,OUT046,1997,Small,Tier1,Supermarket Type1,2680.8662109375
FDK38,6.650000095367432,Low Fat,0.08919639140367508,Canned,147.07339477539062,OUT010,1998,Medium,Tier 3,Grocery Store,296.9468078613281
FDK38,6.650000095367432,Low Fat,0.05328991636633873,Canned,147.07339477539062,OUT046,1997,Small,Tier1,Supermarket Type1,1075.8419189453125
FDJ02,,Regular,0.044063784182071686,Canned,147.24180603027344,OUT019,1985,Small,Tier1,Grocery Store,294.2835998535156
FDK38,6.650000095367432,Low Fat,0.05327983945608139,Canned,147.77340698242188,OUT035,2004,Small,Tier 2,Supermarket Type1,2078.627685546875
FDU13,8.354999542236328,Low Fat,0.1875586360692978,Canned,148.0417938232422,OUT046,1997,Small,Tier1,Supermarket Type1,1471.41796875
FDK38,6.650000095367432,Low Fat,0.05324557051062584,Canned,148.07339477539062,OUT013,1987,High,Tier 3,Supermarket Type1,1053.6163330078125
FDK38,,Low Fat,0.0,Canned,148.37339782714844,OUT019,1985,Small,Tier1,Grocery Store,7418.669921875
FDU13,8.354999542236328,Low Fat,0.18832266330718994,Canned,148.5417938232422,OUT018,2009,Medium,Tier 3,Supermarket Type2,2207.126953125
FDJ02,17.200000762939453,Regular,0.025217819958925247,Canned,148.5417938232422,OUT045,2002,Small,Tier 2,Supermarket Type1,2759.3125
FDJ02,17.200000762939453,Regular,0.042124032974243164,Canned,148.74180603027344,OUT010,1998,Medium,Tier 3,Grocery Store,2686.27685546875
FDJ02,17.200000762939453,Regular,0.025205908343195915,Canned,149.1417999267578,OUT049,1999,Medium,Tier1,Supermarket Type1,1177.1343994140625
FDU13,,Low Fat,0.1866503655910492,Canned,149.1417999267578,OUT027,1985,Medium,Tier 3,Supermarket Type3,799.043701171875
FDK38,,low fat,0.053031858056783676,Canned,149.17340087890625,OUT027,1985,Medium,Tier 3,Supermarket Type3,4454.2021484375
FDK38,6.650000095367432,Low Fat,0.05339799076318741,Canned,149.37339782714844,OUT045,2002,Small,Tier 2,Supermarket Type1,296.9468078613281
FDK38,6.650000095367432,Low Fat,0.05337276682257652,Canned,149.57339477539062,OUT049,1999,Medium,Tier1,Supermarket Type1,2524.0478515625
FDK38,6.650000095367432,Low Fat,0.05359134450554848,Canned,149.77340698242188,OUT017,2007,Medium,Tier 2,Supermarket Type1,2375.574462890625
FDG14,9.0,Regular,0.05050071328878403,Canned,149.80239868164062,OUT046,1997,Small,Tier1,Supermarket Type1,1483.043701171875
FDK38,6.650000095367432,Low Fat,0.0535069964826107,Canned,150.07339477539062,OUT018,2009,Medium,Tier 3,Supermarket Type2,3563.361572265625
FDG14,9.0,Regular,0.05045868828892708,Canned,150.10240173339844,OUT013,1987,High,Tier 3,Supermarket Type1,1472.5045166015625
FDG14,9.0,Regular,0.05070643126964569,Canned,150.90240478515625,OUT018,2009,Medium,Tier 3,Supermarket Type2,1439.60888671875
FDG14,9.0,reg,0.05060312896966934,Canned,150.90240478515625,OUT045,2002,Small,Tier 2,Supermarket Type1,4402.26953125
FDG14,,Regular,0.0502561591565609,Canned,150.90240478515625,OUT027,1985,Medium,Tier 3,Supermarket Type3,4857.6767578125
FDF14,7.550000190734863,Low Fat,0.0271472055464983,Canned,151.13400268554688,OUT013,1987,High,Tier 3,Supermarket Type1,1209.525390625
FDF14,7.550000190734863,Low Fat,0.027280494570732117,Canned,151.23399353027344,OUT018,2009,Medium,Tier 3,Supermarket Type2,1233.1619873046875
FDG14,9.0,Regular,0.05057922750711441,Canned,151.30239868164062,OUT049,1999,Medium,Tier1,Supermarket Type1,1443.4249267578125
FDW01,14.5,Low Fat,0.06419043242931366,Canned,151.66819763183594,OUT045,2002,Small,Tier 2,Supermarket Type1,2331.14013671875
FDG14,9.0,Regular,0.05049116536974907,Canned,151.702392578125,OUT035,2004,Small,Tier 2,Supermarket Type1,1460.8941650390625
FDW01,14.5,Low Fat,0.06432147324085236,Canned,151.76820373535156,OUT018,2009,Medium,Tier 3,Supermarket Type2,2420.702880859375
FDF14,,Low Fat,0.027038244530558586,Canned,151.83399963378906,OUT027,1985,Medium,Tier 3,Supermarket Type3,5615.52734375
FDF14,7.550000190734863,Low Fat,0.02732349932193756,Canned,151.9340057373047,OUT017,2007,Medium,Tier 2,Supermarket Type1,1837.6080322265625
FDF26,6.824999809265137,Regular,0.046707265079021454,Canned,151.9998016357422,OUT049,1999,Medium,Tier1,Supermarket Type1,1120.3905029296875
FDG14,9.0,Regular,0.05078636482357979,Canned,152.202392578125,OUT017,2007,Medium,Tier 2,Supermarket Type1,3643.257568359375
FDF14,7.550000190734863,Low Fat,0.027164679020643234,Canned,152.33399963378906,OUT035,2004,Small,Tier 2,Supermarket Type1,2603.278076171875
FDW01,14.5,Low Fat,0.10722417384386063,Canned,152.46820068359375,OUT010,1998,Medium,Tier 3,Grocery Store,2431.86767578125
FDW01,14.5,Low Fat,0.06442286819219589,Canned,152.46820068359375,OUT017,2007,Medium,Tier 2,Supermarket Type1,2321.328369140625
FDF14,7.550000190734863,Low Fat,0.027212057262659073,Canned,152.73399353027344,OUT049,1999,Medium,Tier1,Supermarket Type1,2756.412109375
FDF14,7.550000190734863,Low Fat,0.027224916964769363,Canned,152.9340057373047,OUT045,2002,Small,Tier 2,Supermarket Type1,2450.14404296875
FDF26,6.824999809265137,Regular,0.04659594967961311,Canned,153.09979248046875,OUT013,1987,High,Tier 3,Supermarket Type1,1149.396728515625
FDF26,,Regular,0.04640892893075943,Canned,153.2998046875,OUT027,1985,Medium,Tier 3,Supermarket Type3,3998.794921875
FDV01,19.200000762939453,Regular,0.0,Canned,153.33140563964844,OUT017,2007,Medium,Tier 2,Supermarket Type1,3257.759521484375
FDV01,19.200000762939453,Regular,0.0852966234087944,Canned,153.431396484375,OUT018,2009,Medium,Tier 3,Supermarket Type2,1861.5767822265625
FDW01,14.5,Low Fat,0.0640484020113945,Canned,153.46820068359375,OUT035,2004,Small,Tier 2,Supermarket Type1,1677.150146484375
FDW01,,Low Fat,0.06375030428171158,Canned,153.46820068359375,OUT027,1985,Medium,Tier 3,Supermarket Type3,2287.02294921875
FDF26,6.824999809265137,Regular,0.04672933742403984,Canned,153.4998016357422,OUT045,2002,Small,Tier 2,Supermarket Type1,2153.197265625
FDV01,19.200000762939453,Regular,0.08508265018463135,Canned,153.53140258789062,OUT049,1999,Medium,Tier1,Supermarket Type1,2171.839599609375
FDF26,6.824999809265137,Regular,0.04663475975394249,Canned,153.59979248046875,OUT046,1997,Small,Tier1,Supermarket Type1,1100.734619140625
FDF26,6.824999809265137,Regular,0.04689854383468628,Canned,153.7998046875,OUT017,2007,Medium,Tier 2,Supermarket Type1,922.798828125
FDV01,19.200000762939453,Regular,0.1421898454427719,Canned,153.83140563964844,OUT010,1998,Medium,Tier 3,Grocery Store,155.1313934326172
FDL14,,Regular,0.03200313448905945,Canned,153.9971923828125,OUT027,1985,Medium,Tier 3,Supermarket Type3,4811.94091796875
FDW01,14.5,Low Fat,0.0640605166554451,Canned,154.06820678710938,OUT046,1997,Small,Tier1,Supermarket Type1,2412.7080078125
FDW01,14.5,Low Fat,0.06416011601686478,Canned,154.06820678710938,OUT049,1999,Medium,Tier1,Supermarket Type1,2345.688232421875
FDL26,18.0,Low Fat,0.07319281995296478,Canned,154.2971954345703,OUT046,1997,Small,Tier1,Supermarket Type1,2999.53759765625
FDL14,8.114999771118164,Regular,0.03234076872467995,Canned,154.39720153808594,OUT017,2007,Medium,Tier 2,Supermarket Type1,1378.2265625
FDL26,18.0,Low Fat,0.0,Canned,154.39720153808594,OUT035,2004,Small,Tier 2,Supermarket Type1,3057.064453125
FDW01,14.5,LF,0.0,Canned,154.46820068359375,OUT013,1987,High,Tier 3,Supermarket Type1,1524.6820068359375
FDW01,,Low Fat,0.11216169595718384,Canned,154.46820068359375,OUT019,1985,Small,Tier1,Grocery Store,152.46820068359375
FDF26,6.824999809265137,Regular,0.07805702835321426,Canned,154.59979248046875,OUT010,1998,Medium,Tier 3,Grocery Store,153.7998046875
FDV01,19.200000762939453,Regular,0.08487988263368607,Canned,154.6313934326172,OUT013,1987,High,Tier 3,Supermarket Type1,3176.74755859375
FDV01,,Regular,0.0,Canned,154.6313934326172,OUT027,1985,Medium,Tier 3,Supermarket Type3,6515.51904296875
FDF14,7.550000190734863,low fat,0.027169816195964813,Canned,154.83399963378906,OUT046,1997,Small,Tier1,Supermarket Type1,1250.826416015625
FDL14,8.114999771118164,Regular,0.03222408518195152,Canned,154.89720153808594,OUT045,2002,Small,Tier 2,Supermarket Type1,1382.6898193359375
